Price,Close,High,Low,Open,Volume,MA20,MA50,Daily_Return,Volatility_20d,RSI_14,BB_Upper,BB_Lower,BB_Width,Trend_Signal
Ticker,ADP.PA,ADP.PA,ADP.PA,ADP.PA,ADP.PA,,,,,,,,,
Date,,,,,,,,,,,,,,
2026-01-29,110.80000305175781,111.4000015258789,110.30000305175781,110.69999694824219,71319,111.23999938964843,117.41,0.005444701634587545,0.23911342495988233,31.756781138491007,117.05844526990462,105.42155350939224,0.1046106780327371,BAISSIER 📉
2026-01-30,111.5,112.80000305175781,110.30000305175781,111.5,130315,111.22499923706054,117.25800003051758,0.006317661813738384,0.23987576936043062,38.84892757619651,117.0389114141938,105.41108705992728,0.10454326306160218,BAISSIER 📉
2026-02-02,110.5,112.5,110.5,111.80000305175781,59965,111.1699993133545,117.06199996948243,-0.008968609865470878,0.24192086928222545,51.4285859607515,116.98978371793471,105.35021490877428,0.10470062859631783,BAISSIER 📉
2026-02-03,110.5,111.5,110.19999694824219,111.5,75191,110.97499923706054,116.87199996948242,0.0,0.2224932781695204,55.10203922753183,116.5970884561829,105.35291001793819,0.10132172575397215,BAISSIER 📉
2026-02-04,112.5,113.5999984741211,111.30000305175781,111.30000305175781,73213,110.82499923706055,116.71199996948242,0.018099547511312153,0.2300936443508521,62.71186111919309,116.08732731029721,105.5626711638239,0.09496644456509781,BAISSIER 📉
2026-02-05,114.30000305175781,115.0,111.5999984741211,112.0999984741211,99798,110.65499954223633,116.55600006103515,0.016000027126736205,0.2267643639018941,68.65670367110272,115.14521157855853,106.16478750591412,0.08115696633496111,BAISSIER 📉
2026-02-06,116.5,117.0,114.30000305175781,114.30000305175781,78490,110.66999969482421,116.41800003051758,0.01924756683729889,0.23380137089038172,78.62070017847522,115.23951086642263,106.10048852322579,0.08257904010479773,BAISSIER 📉
2026-02-09,117.30000305175781,117.30000305175781,115.69999694824219,116.30000305175781,54946,110.80499992370605,116.25800003051758,0.006866978985045513,0.22883246092334525,82.43244636485201,115.9824735307787,105.62752631663339,0.09345198521073177,BAISSIER 📉
2026-02-10,113.4000015258789,116.69999694824219,112.5999984741211,116.69999694824219,100273,110.96500015258789,115.98400009155273,-0.03324809398477213,0.217449029578753,65.2406502200896,116.26019379790736,105.66980650726842,0.09543898775358095,BAISSIER 📉
2026-02-11,114.69999694824219,116.0999984741211,113.80000305175781,114.30000305175781,84180,111.225,115.75199996948243,0.01146380427575755,0.2180881567861304,61.077837198741655,116.72404464382447,105.72595535617552,0.09888145010248553,BAISSIER 📉
2026-02-12,117.0999984741211,117.0999984741211,114.5,115.0,150083,111.60499992370606,115.55799987792969,0.020924163816341546,0.22746447214776094,71.99999128069197,117.6275814685565,105.58241837885562,0.10792673355078208,BAISSIER 📉
2026-02-13,116.4000015258789,116.5,110.0,111.0,190982,111.9599998474121,115.37399993896484,-0.005977770771678381,0.22921430385720498,69.23077245536594,118.24193888889478,105.67806080592943,0.11221756073676659,BAISSIER 📉
2026-02-16,119.0,121.0,116.5,116.9000015258789,114726,112.5,115.26199996948242,0.022336756357713927,0.23307287297441495,72.1393089589975,119.25963371983497,105.74036628016503,0.1201712661303994,BAISSIER 📉
2026-02-17,122.9000015258789,122.9000015258789,116.9000015258789,118.5999984741211,117912,113.26000022888184,115.25399993896484,0.032773122066209304,0.25005291265686813,76.56904553726736,121.08180609936113,105.43819435840254,0.13812124059107495,BAISSIER 📉
2026-02-18,119.0,123.30000305175781,118.30000305175781,122.19999694824219,107813,113.82500038146972,115.17,-0.03173312837638731,0.28440917224588613,65.0735254931198,121.58803737605511,106.06196338688433,0.1364030216308997,BAISSIER 📉
2026-02-19,120.4000015258789,122.0,118.0,120.5999984741211,203998,114.29500045776368,115.11,0.01176471870486484,0.26947455432013506,65.94982265076871,122.46541618526601,106.12458473026135,0.14297065829264524,BAISSIER 📉
2026-02-20,118.5999984741211,120.9000015258789,118.19999694824219,120.19999694824219,105450,114.75500030517578,115.01399993896484,-0.014950191270312496,0.2699719531207276,64.11149334873744,122.79999925772992,106.71000135262165,0.1402117368508479,BAISSIER 📉
2026-02-23,120.80000305175781,122.19999694824219,118.0,118.0,96376,115.32500038146972,114.92199996948243,0.018549785884835135,0.2741568405876782,66.66666666666666,123.38787936626949,107.26212139666995,0.13982881349455084,HAUSSIER 📈
2026-02-24,123.4000015258789,123.80000305175781,120.5,120.80000305175781,101524,115.99000053405761,114.78600006103515,0.021523165632761687,0.2802871452147618,67.30158553312137,124.42374325979077,107.55625780832446,0.14542189304080214,HAUSSIER 📈
2026-02-25,118.5999984741211,118.9000015258789,113.0999984741211,114.80000305175781,221955,116.41000061035156,114.52199996948242,-0.0388979172804238,0.32212125379137196,56.23187604558617,124.45746538498334,108.36253583571978,0.13826071183640506,HAUSSIER 📈
2026-02-26,119.0,119.19999694824219,117.0999984741211,118.4000015258789,170061,116.82000045776367,114.28199996948243,0.003372694190769243,0.32207145371988016,53.822628542417554,124.4907521659815,109.14924874954583,0.13132600031090053,HAUSSIER 📈
2026-02-27,118.4000015258789,119.9000015258789,118.0999984741211,119.5,191756,117.16500053405761,114.06,-0.005042003984210841,0.32340258494013835,51.69230494753207,124.43868125516849,109.89131981294673,0.12416132271508093,HAUSSIER 📈
2026-03-02,114.5999984741211,116.30000305175781,113.0,115.0,156030,117.37000045776367,113.77599990844726,-0.03209461995595697,0.34466778758807853,51.85184661907245,124.06048155806754,110.6795193574598,0.11400666395518132,HAUSSIER 📈
